Cluster,Lng,Lat
269,122.4996109,10.69284916
270,122.4997253,10.6927745325
271,122.4997355,10.692811966666667
272,122.51679989999998,10.686631839999999
273,122.51651506666667,10.68703111
274,122.5170059,10.68700886
275,122.5170059,10.6870079
276,122.51659390000002,10.688837049999998
277,122.51657870000001,10.68883133
278,122.51617126000001,10.689012146
279,122.52812446666667,10.688920340000001
280,122.52808126666667,10.688933373333333
281,122.5182343,10.68896961
282,122.51829149999999,10.688895701666667
283,122.51828766666667,10.688940046666668
284,122.53439329999999,10.691668190000001
285,122.53427886666667,10.691651663333333
286,122.5373993,10.693754195
287,122.53545803333333,10.692399981111112
288,122.5385895,10.69446278
289,122.5385437,10.69451809
290,122.5475922,10.6989584
291,122.54758450000001,10.69896317
292,122.546722425,10.697295425
293,122.56144409999999,10.694169234
294,122.5615921,10.694229130000002
295,122.5632248,10.69377232
296,122.56664276666667,10.693404200000002
297,122.5663961,10.696092606666667
298,122.56635504285714,10.695198741428571
299,122.57250824,10.691822814
300,122.5649058,10.699791593333336
301,122.5167999,10.68664169
302,122.5167999,10.6866436
303,122.5164719,10.687001226666666
304,122.51649095,10.68701601
305,122.516983,10.68710963
306,122.5169907,10.68710995
307,122.51680950000001,10.6869378075
308,122.5161896,10.68902588
309,122.51619720000001,10.68902969
310,122.5281296,10.68888664
311,122.52802279999999,10.688928600000002
312,122.5280457,10.68894196
313,122.5182247,10.6889245525
314,122.568790475,10.692023755
315,122.5341461,10.691549874
316,122.5341396,10.691628455
317,122.53736495000001,10.693670275
318,122.53849410000001,10.694437505
319,122.5385513,10.694406985
320,122.5471802,10.69889545
321,122.54725775000001,10.698880833333334
322,122.5471878,10.69880772
323,122.5471344,10.69883919
324,122.54757186666666,10.697821936666665
325,122.5473633,10.69765663
326,122.5456848,10.69667816
327,122.54478963333332,10.698051453333335
328,122.56145480000002,10.6941452
329,122.5615692,10.694211009999998
330,122.5615692,10.69419575
331,122.5646362,10.69447803
332,122.5632172,10.694328309999998
333,122.5632172,10.69433022
334,122.56290943333333,10.694613456666666
335,122.5663986,10.69359684
336,122.57177584000002,10.69196148
337,122.499733,10.6930685
338,122.49973300000002,10.69306755
339,122.4996948,10.69303783
340,122.4997177,10.69277763
341,122.4997177,10.69277573
342,122.5168076,10.68700314
343,122.52810923333334,10.688851356666667
344,122.5688487857143,10.69199303
345,122.5688057,10.691956045000001
346,122.56989036666666,10.691954926666668
347,122.56978736666667,10.691984974999999
348,122.53868103333332,10.694459276666668
349,122.5386734,10.694527625
350,122.5409927,10.696032519999997
351,122.54100039999999,10.69603062
352,122.5614471,10.6941433
353,122.5614471,10.69414425
354,122.56385041428572,10.693176
355,122.5662969,10.693293253333332
356,122.5663147,10.692980290000001
357,122.56634266666667,10.695550286666666
358,122.5664139,10.69482136
359,122.5723063,10.691837626666667
360,122.5722656,10.6918335
361,122.5648982,10.697542506666666
362,122.56538139999999,10.69775931
363,122.56636556666666,10.69879055
364,122.56781263333333,10.697524703333334
365,122.5675937,10.696019852857143
366,122.57082876666668,10.694357873333333
367,122.568614925,10.6963353175
368,122.4996719,10.69305038
369,122.4996872,10.69304371
370,122.4997177,10.692780489999999
371,122.4997177,10.69277954
372,122.4997177,10.692781766666668
373,122.4996796,10.692743299999998
374,122.499733,10.69285679
375,122.4997253,10.69284439
376,122.4996414,10.69286633
377,122.5167732,10.68701601
378,122.52811430000001,10.688872339999998
379,122.5182037,10.688888866666666
380,122.51818336666666,10.68887488
381,122.5699539,10.69202137
382,122.5701675,10.69207382
383,122.570137,10.69207859
384,122.5698013,10.69208145
385,122.5697632,10.69206047
386,122.53743486666667,10.693709376666666
387,122.5374451,10.69369507
388,122.5355377,10.69240475
389,122.5355453,10.69239712
390,122.5491511,10.699169796666666
391,122.54905699999999,10.69919968
392,122.54544070000001,10.696603143333334
393,122.54399566,10.696451948
394,122.5624084,10.69445992
395,122.5625534,10.69445801
396,122.56354519999998,10.69319534
397,122.5642242,10.693242070000002
398,122.5642853,10.69330502
399,122.56638079999999,10.695863086666668
400,122.57188795,10.6918976275
401,122.5718155,10.69187546
402,122.5660829625,10.69778537875
403,122.5677338,10.6962986
404,122.56901549999999,10.69827854625
405,122.55453875,10.698760985
406,122.4996719,10.69306087
407,122.4996796,10.69307709
408,122.4996872,10.693077089999997
409,122.4996796,10.693105699999998
410,122.4996948,10.69304758857143
411,122.4997177,10.692784309999999
412,122.4997177,10.69278336
413,122.4996719,10.692766190000002
414,122.4996719,10.69276333
415,122.5167542,10.68700409
416,122.5167618,10.68700504
417,122.5280991,10.68887138
418,122.5280991,10.6888752
419,122.54939118,10.699236299999999
420,122.5455399,10.69664669
421,122.54551315,10.696619510000001
422,122.5437317,10.69689846
423,122.5436592,10.697415985
424,122.564827,10.69442654
425,122.56320950000001,10.69349289
